customer_id,full_name,birth_date,city,segment,join_date
3841,Tgk. Dian Saptono Purnawati M.M.,1994-03-01,Medan,Mass,2023-04-02
3842,Drs. Mahfud Permata Widiastuti M.TI.,1981-04-12,Semarang,Mass,2019-12-14
3843,drg. Taufan Halim Widiastuti M.M.,1963-12-17,Bandung,Mass,2016-11-11
3844,H. Mahfud Mangunsong Haryanti M.Kom.,1974-10-25,Jakarta,SME,2019-10-22
3845,R.M. Ayu Nababan Sitompul S.Pd,1976-12-29,Surabaya,Priority,2023-01-31
3846,H. Hesti Shania Prasetya Uyainah S.T.,1977-06-06,Bandung,Mass,2018-10-04
3847,R.M. Indah Permata Wibowo S.H.,1970-11-25,Bandung,SME,2024-11-30
3848,dr. Endah Nasyiah Sitompul,1980-12-23,Semarang,Priority,2014-08-30
3849,H. Endah Hasanah Kusuma S.Pt,1969-02-20,Surabaya,Mass,2021-07-18
3850,R.M. Hasan Palastri Adriansyah M.M.,1962-04-23,Yogyakarta,Priority,2015-12-15
3851,Drs. Catur Halim Anggraini S.Pd,1977-11-30,Medan,Priority,2024-08-13
3852,Ir. Nadia Satya Nababan Hastuti S.Gz,1999-10-10,Yogyakarta,Mass,2021-09-18
3853,drg. Lalita Saptono Prasasta M.Ak,1971-06-17,Jakarta,Mass,2023-06-30
3854,Ir. Gabriella Thamrin Gunarto S.T.,1971-06-15,Jakarta,Mass,2019-09-29
3855,KH. Dian Sihombing Gunarto S.E.,1963-12-09,Surabaya,Mass,2025-05-13
3856,Dt. Michelle Prasetya Adriansyah S.Farm,1974-08-12,Yogyakarta,SME,2011-11-10
3857,H. Catur Mangunsong Firmansyah M.M.,1996-02-01,Medan,Mass,2021-09-14
3858,drg. Gabriella Hasanah Nuraini S.Pt,1963-12-06,Semarang,SME,2024-01-15
3859,Endah Sirait Adriansyah,1991-11-10,Surabaya,Mass,2014-08-05
3860,Satya Laksita Prasasta S.Pt,1984-07-30,Medan,SME,2012-02-24
3861,Ir. Maya Irfan Rahmawati Widiastuti S.Farm,1961-12-09,Semarang,SME,2010-11-09
3862,Tgk. Paiman Mandala Widiastuti M.M.,1994-12-03,Bandung,Mass,2019-07-15
3863,Tgk. Dian Padmasari Firmansyah S.Kom,1975-10-05,Surabaya,SME,2023-10-29
3864,Mahfud Nababan Wijayanti S.Gz,1996-11-08,Yogyakarta,SME,2019-03-10
3865,Dian Prasetya Wijayanti S.H.,1965-07-16,Bandung,Mass,2014-12-15
3866,drg. Hasan Prakasa Prasasta M.Ak,1986-05-12,Jakarta,Mass,2020-03-22
3867,Bagus Wacana Halimah M.Ak,1970-09-24,Surabaya,Mass,2013-06-23
3868,H. Paiman Mandala Wibowo S.T.,1968-01-21,Bandung,Mass,2019-04-13
3869,Ir. Hasan Hutagalung Wijayanti S.H.,2000-07-25,Surabaya,Mass,2023-03-12
3870,H. Lanjar Talia Rahmawati Uyainah S.Pd,1975-03-06,Yogyakarta,SME,2013-05-12
3871,R.A. Lukman Dodo Padmasari Wijayanti S.E.I,1966-06-16,Medan,Mass,2020-03-13
3872,Ir. Lanjar Kezia Prasetya Melani,1985-12-22,Yogyakarta,Mass,2010-01-23
3873,Tgk. Gabriella Prakasa Nuraini S.Farm,1980-05-07,Bandung,Mass,2025-06-08
3874,Catur Permata Latupono M.M.,1994-02-06,Jakarta,SME,2017-04-11
3875,Drs. Rachel Thamrin Suwarno S.Kom,1974-11-03,Bandung,SME,2020-08-11
3876,Irfan Puspasari Wibowo S.E.I,1970-03-11,Yogyakarta,Mass,2010-09-20
3877,Ir. Ani Intan Haryanto Wijayanti M.TI.,1988-03-04,Jakarta,SME,2025-05-06
3878,Ir. Mahfud Lukman Prabowo Latupono S.E.,2000-08-20,Jakarta,Mass,2019-05-08
3879,R.M. Catur Mayasari Purnawati S.E.I,1972-10-04,Bandung,Priority,2018-10-11
3880,R.A. Catur Nasyiah Kusuma,1974-02-28,Jakarta,Mass,2020-10-23
3881,Satya Gunawan Gunarto M.Ak,2000-05-10,Jakarta,Priority,2021-07-03
3882,Irfan Kezia Sihombing Pratama M.M.,1964-04-20,Yogyakarta,Priority,2020-05-16
3883,Dt. Zahra Nababan Siregar S.Gz,1967-08-11,Jakarta,Mass,2022-05-18
3884,KH. Julia Sihombing Wibowo S.Farm,1976-10-12,Jakarta,Mass,2018-07-16
3885,R.A. Michelle Wacana Wijayanti,1982-02-20,Jakarta,Priority,2015-04-24
3886,Taufan Sitorus Melani S.Psi,2000-01-13,Yogyakarta,Priority,2024-08-19
3887,H. Bagus Vera Mangunsong Simbolon M.Kom.,1986-05-31,Yogyakarta,Mass,2014-10-02
3888,R.A. Bagus Hasanah Maryati S.H.,1975-09-19,Yogyakarta,Mass,2025-10-17
3889,Hj. Salsabila Sirait Simbolon S.Pd,2001-10-11,Surabaya,Mass,2023-11-24
3890,Drs. Ayu Sinaga Sitompul M.M.,1977-07-31,Semarang,Mass,2014-01-13
3891,Tgk. Putri Saptono Wijayanti S.Pd,1980-03-11,Yogyakarta,Priority,2012-06-25
3892,H. Anita Ani Nababan Maryati,1965-06-10,Medan,SME,2022-08-02
3893,Tgk. Nadia Haryanto Gunarto,1979-07-23,Medan,Mass,2010-01-27
3894,Drs. Gabriella Rahmawati Simbolon S.T.,1962-03-13,Medan,Mass,2011-02-06
3895,KH. Lanjar Sihombing Hariyah S.Gz,1989-12-01,Jakarta,Mass,2025-06-26
3896,Taufan Hutagalung Haryanti S.E.,1986-05-28,Jakarta,Mass,2020-05-30
3897,R.M. Vera Hasanah Wibowo,1989-01-16,Semarang,Mass,2024-09-18
3898,Ir. Taufan Nasyiah Anggraini S.E.,1974-04-06,Medan,Priority,2023-05-04
3899,Drs. Ani Pradipta Yulianti M.Ak,1961-08-27,Surabaya,Priority,2017-12-10
3900,Ir. Intan Laksita Simbolon S.E.I,1987-05-10,Semarang,Priority,2013-12-02
3901,Hj. Gabriella Indah Mandala Sitompul S.E.,1978-08-30,Semarang,Priority,2024-05-01
3902,drg. Endah Sihombing Widiastuti M.M.,1982-11-10,Yogyakarta,Mass,2020-01-29
3903,Ir. Taufan Sitorus Adriansyah S.E.,1984-02-02,Bandung,Mass,2015-04-11
3904,Tgk. Gabriella Laksita Pranowo M.Kom.,1997-10-14,Semarang,Priority,2016-09-02
3905,R.M. Endah Paiman Padmasari Adriansyah S.Kom,1966-09-02,Bandung,Mass,2018-07-23
3906,Dt. Nadia Wacana Melani M.Farm,1961-09-07,Bandung,Mass,2014-10-10
3907,Anita Prakasa Hastuti S.Gz,1977-08-23,Surabaya,Mass,2021-11-23
3908,Dian Vera Nasyiah Nuraini M.Kom.,1997-10-26,Medan,SME,2019-07-10
3909,Ani Kamila Puspasari Sitompul S.Kom,1981-07-14,Surabaya,Priority,2021-04-23
3910,Tgk. Putri Zahra Prakasa Haryanti,1980-04-11,Semarang,Priority,2015-03-06
3911,Talia Haryanto Narpati M.Ak,1979-05-10,Surabaya,SME,2017-07-12
3912,Ir. Lukman Sinaga Pranowo S.Gz,1989-01-30,Medan,Mass,2011-03-31
3913,Mahfud Pradipta Kusuma S.Kom,1969-02-21,Surabaya,Mass,2011-08-31
3914,Ir. Endah Mandala Pratama S.H.,1963-01-30,Semarang,Mass,2025-06-22
3915,Gabriella Kurniawan Adriansyah S.Farm,1972-03-09,Semarang,Priority,2021-07-25
3916,drg. Gabriella Shania Pradipta Adriansyah S.Pd,1968-05-12,Semarang,SME,2023-09-21
3917,Ir. Salsabila Kurniawan Adriansyah S.Psi,1984-02-03,Medan,Priority,2017-01-27
3918,Nadia Endah Utami Kusuma S.Gz,1971-12-07,Surabaya,Priority,2012-05-19
3919,Ani Hesti Hasanah Wijayanti,1972-06-27,Medan,Mass,2023-02-10
3920,Tgk. Ifa Mangunsong Firmansyah S.H.,1987-08-02,Yogyakarta,Mass,2019-04-29
3921,dr. Hesti Hidayat Anggraini,1980-02-09,Jakarta,Mass,2017-03-14
3922,drg. Lanjar Olivia Mandala Wibowo S.E.I,1961-09-07,Surabaya,SME,2014-03-26
3923,Drs. Hasan Hasanah Maheswara S.T.,1968-05-27,Jakarta,SME,2016-10-09
3924,Ir. Rafi Prakasa Wibowo S.T.,1997-04-03,Bandung,Priority,2017-10-29
3925,Hj. Olivia Gunawan Suwarno M.TI.,1972-10-05,Bandung,Mass,2010-02-02
3926,R.M. Ifa Hasanah Maheswara M.Kom.,2000-12-15,Semarang,Priority,2019-08-22
3927,Talia Hasanah Adriansyah,1962-04-09,Jakarta,Mass,2019-05-11
3928,dr. Hasan Rahmawati Halimah,1964-11-10,Yogyakarta,Mass,2018-10-10
3929,Dt. Julia Sinaga Maheswara S.Pd,1967-06-03,Medan,Mass,2016-07-12
3930,drg. Olivia Hutagalung Hastuti M.M.,1975-02-19,Surabaya,Mass,2019-10-13
3931,H. Catur Hesti Mayasari Anggraini M.M.,1968-11-02,Medan,Priority,2019-10-02
3932,R.A. Lukman Prabowo Firmansyah S.E.,1974-09-30,Yogyakarta,Mass,2019-09-02
3933,Tgk. Rachel Mahfud Nasyiah Maheswara S.T.,1984-08-13,Bandung,Mass,2013-10-28
3934,Dt. Julia Kamila Mangunsong Kusuma M.Kom.,1998-09-13,Medan,Mass,2017-12-27
3935,R.M. Olivia Pradipta Hariyah S.Farm,1972-10-01,Yogyakarta,Priority,2010-02-26
3936,Tgk. Ani Lukman Hidayat Maryati S.H.,1986-01-24,Jakarta,SME,2014-04-02
3937,Restu Rachel Hidayat Uyainah S.Pt,1996-10-25,Yogyakarta,Mass,2015-06-28
3938,KH. Anita Hutagalung Wibowo M.TI.,1979-07-20,Medan,Mass,2023-11-13
3939,Vera Padmasari Purnawati M.Ak,1966-08-03,Yogyakarta,Mass,2020-05-23
3940,H. Mahfud Permata Pranowo S.E.,2002-09-08,Surabaya,Mass,2021-03-30
3941,KH. Salsabila Rachel Thamrin Firmansyah S.Pt,1992-04-07,Surabaya,SME,2012-10-20
3942,H. Shania Gunawan Nuraini S.Psi,1964-08-03,Surabaya,Mass,2018-01-22
3943,R.A. Indah Rahmawati Uyainah M.Kom.,2001-11-25,Semarang,Mass,2020-01-10
3944,Dt. Talia Indah Gunawan Nuraini M.M.,1981-05-18,Bandung,SME,2011-11-01
3945,KH. Dian Restu Sihombing Anggraini S.Gz,1967-02-16,Semarang,Mass,2015-06-04
3946,Dt. Kamila Gunawan Sitompul S.E.I,1987-10-08,Yogyakarta,Mass,2014-06-10
3947,KH. Endah Intan Sinaga Maryati M.Ak,1973-07-25,Yogyakarta,Mass,2011-03-01
3948,Salsabila Wacana Hariyah,1997-10-22,Surabaya,SME,2023-07-06
3949,Drs. Vera Nasyiah Maryati S.H.,1990-11-09,Surabaya,Priority,2025-02-05
3950,Dian Mandala Kusuma S.E.I,1975-06-17,Yogyakarta,Priority,2016-03-15
3951,dr. Kamila Puspasari Simbolon S.E.I,1986-08-01,Yogyakarta,SME,2025-01-18
3952,Ir. Kezia Wacana Sitompul M.Farm,1986-01-21,Bandung,Priority,2022-05-11
3953,H. Gabriella Lanjar Sirait Narpati M.Farm,1985-11-11,Yogyakarta,Mass,2014-04-12
3954,drg. Kezia Mangunsong Uyainah M.Ak,1981-06-12,Yogyakarta,Mass,2010-11-22
3955,Ir. Kamila Wacana Halimah S.E.I,1987-07-20,Yogyakarta,Mass,2023-07-04
3956,Dt. Gabriella Palastri Purnawati M.Ak,1990-04-03,Yogyakarta,Mass,2011-10-25
3957,Drs. Ayu Sinaga Simbolon M.Farm,1996-07-24,Medan,SME,2025-01-27
3958,Dt. Michelle Sitorus Widiastuti S.Pd,1985-05-27,Bandung,Priority,2016-05-03
3959,H. Paiman Shania Rahmawati Melani,1976-12-13,Surabaya,SME,2021-04-26
3960,R.M. Rafi Prabowo Gunarto M.Kom.,1963-04-10,Yogyakarta,Mass,2023-09-14
3961,Ir. Julia Pradipta Hariyah S.Kom,1986-02-19,Yogyakarta,Mass,2017-06-19
3962,Ir. Bagus Padmasari Adriansyah S.Farm,1987-06-20,Jakarta,SME,2011-07-06
3963,H. Endah Zahra Hidayat Maheswara S.E.I,1961-02-28,Bandung,Mass,2023-05-20
3964,Hasan Mayasari Wijayanti S.Gz,1992-12-06,Bandung,Mass,2024-06-30
3965,drg. Indah Saptono Maryati S.Pt,1966-04-23,Semarang,SME,2015-04-28
3966,Drs. Kezia Pradipta Narpati S.E.,1991-10-27,Bandung,Mass,2014-06-16
3967,Drs. Ifa Mangunsong Hastuti S.Psi,1962-10-31,Surabaya,SME,2021-10-21
3968,R.A. Lukman Thamrin Haryanti S.E.,1990-04-08,Jakarta,SME,2019-12-10
3969,Tgk. Dian Wacana Melani S.Kom,1993-08-09,Jakarta,Mass,2018-09-15
3970,dr. Julia Thamrin Wijayanti S.Pt,1997-09-26,Semarang,Mass,2018-01-12
3971,R.A. Hasan Prakasa Adriansyah,1962-06-01,Jakarta,Mass,2019-09-09
3972,R.M. Salsabila Wacana Pranowo M.Farm,1964-04-14,Surabaya,Priority,2021-06-05
3973,Nadia Hutagalung Haryanti M.Kom.,1961-09-05,Jakarta,Mass,2010-12-31
3974,KH. Rafi Saptono Halimah M.Farm,1962-01-16,Semarang,Mass,2013-01-08
3975,Nadia Hidayat Adriansyah S.Gz,1995-07-20,Jakarta,Mass,2017-10-31
3976,drg. Gabriella Mangunsong Kusuma M.Kom.,2003-03-07,Bandung,Priority,2021-04-13
3977,Intan Intan Saptono Yulianti,1973-09-13,Surabaya,SME,2012-11-28
3978,Dt. Bagus Hasan Padmasari Siregar S.Farm,1962-12-11,Surabaya,SME,2010-04-09
3979,Rachel Mayasari Simbolon S.H.,1985-08-15,Yogyakarta,Priority,2016-10-21
3980,Ir. Dian Gunawan Maryati M.Ak,1970-05-29,Bandung,Priority,2023-05-21
3981,R.A. Hesti Prakasa Melani M.Farm,1976-12-11,Medan,Mass,2011-09-21
3982,Hj. Dian Sinaga Hastuti S.Farm,2000-08-25,Jakarta,Mass,2023-09-23
3983,Indah Prakasa Siregar,1980-11-04,Medan,SME,2024-09-20
3984,Dt. Putri Laksita Gunarto S.Psi,1987-07-29,Jakarta,Mass,2020-03-28
3985,Ir. Hasan Mayasari Latupono S.Pt,1986-04-30,Jakarta,Priority,2015-09-03
3986,dr. Irfan Padmasari Sitompul,1997-02-25,Semarang,SME,2023-04-06
3987,R.M. Mahfud Julia Mayasari Kuswoyo S.Farm,1989-06-26,Semarang,Priority,2019-01-13
3988,dr. Michelle Padmasari Melani M.M.,1974-11-13,Bandung,Priority,2023-11-26
3989,drg. Mahfud Sitorus Siregar S.T.,1961-06-24,Semarang,Mass,2018-02-11
3990,Paiman Wacana Latupono S.E.I,1974-03-08,Semarang,Mass,2015-08-24
3991,Dt. Nadia Gunawan Yulianti M.Farm,1993-02-21,Yogyakarta,Mass,2021-08-18
3992,Ir. Dodo Mayasari Maheswara M.M.,1990-10-22,Surabaya,Mass,2017-10-08
3993,R.A. Kamila Sirait Suryatmi S.Pt,1980-03-11,Medan,Mass,2021-07-30
3994,Dt. Indah Prakasa Firmansyah,2001-08-03,Yogyakarta,Mass,2021-06-03
3995,Irfan Utami Melani M.TI.,1990-06-18,Semarang,Priority,2024-12-09
3996,drg. Satya Padmasari Pranowo S.Gz,1965-08-06,Medan,Priority,2013-11-24
3997,R.A. Mahfud Prabowo Suryatmi,1964-04-01,Medan,Mass,2010-07-08
3998,Bagus Hidayat Hariyah S.Gz,1966-09-06,Jakarta,Priority,2019-09-21
3999,Hj. Olivia Ani Padmasari Anggraini S.Pt,1984-08-10,Semarang,Mass,2019-04-18
4000,Lukman Bagus Sihombing Melani M.TI.,1970-05-11,Bandung,Priority,2015-06-08
4001,Mahfud Halim Wibowo S.Pt,1980-10-17,Medan,SME,2015-06-25
4002,Tgk. Rachel Gunawan Siregar,1989-06-25,Surabaya,Priority,2015-10-02
4003,R.M. Lanjar Sihombing Widiastuti S.Pt,1983-01-11,Medan,Mass,2012-04-08
4004,Bagus Sihombing Wijayanti S.Pt,1978-02-13,Jakarta,Mass,2022-11-13
4005,Anita Saptono Melani S.Psi,1968-08-05,Bandung,Mass,2011-04-30
4006,R.A. Taufan Ani Halim Yulianti S.T.,2001-05-16,Semarang,Mass,2023-05-14
4007,Salsabila Wacana Gunarto M.Ak,2000-04-05,Surabaya,Mass,2023-07-28
4008,R.M. Yessi Hidayat Wijayanti M.M.,1975-11-19,Bandung,Mass,2018-07-21
4009,Dt. Maya Hasan Pradipta Firmansyah M.Kom.,1964-02-06,Jakarta,Priority,2024-07-25
4010,Dt. Indah Julia Utami Wibowo S.Psi,1986-07-20,Yogyakarta,Mass,2010-08-10
4011,R.M. Intan Nadia Mandala Maryati M.TI.,1969-02-22,Surabaya,Mass,2011-03-09
4012,Dt. Talia Mayasari Melani S.Kom,1995-03-05,Medan,Mass,2022-12-23
4013,Ani Lukman Halim Suryatmi M.TI.,1968-03-25,Surabaya,Priority,2019-07-09
4014,KH. Irfan Nababan Hariyah S.Kom,1995-07-13,Semarang,Priority,2015-06-06
4015,H. Hesti Rahmawati Hastuti S.Farm,1984-01-05,Jakarta,Mass,2013-06-17
4016,Tgk. Mahfud Laksita Nuraini S.H.,1998-03-13,Bandung,Mass,2023-01-17
4017,Drs. Dodo Hutagalung Pratama M.M.,1986-08-10,Yogyakarta,Mass,2015-02-28
4018,Endah Palastri Pratama S.Pt,1961-05-10,Jakarta,Mass,2017-07-16
4019,R.M. Lalita Mandala Gunarto M.TI.,1996-11-02,Bandung,Mass,2024-12-10
4020,Hj. Endah Sinaga Simbolon M.Kom.,1991-07-27,Medan,Mass,2025-09-23
4021,drg. Dian Dian Hidayat Anggraini,1971-01-01,Semarang,Mass,2010-10-05
4022,H. Mahfud Lanjar Prabowo Suryatmi S.Farm,2001-06-11,Surabaya,Priority,2020-12-13
4023,dr. Cindy Mandala Uyainah M.TI.,1980-10-01,Yogyakarta,Priority,2023-04-26
4024,Ani Utami Uyainah,1986-02-21,Semarang,Mass,2012-04-04
4025,R.A. Gabriella Dian Sitorus Suryatmi,1971-05-12,Medan,SME,2017-12-11
4026,dr. Maya Halim Narpati M.Ak,1998-04-30,Jakarta,Mass,2025-06-12
4027,Ir. Julia Nasyiah Simbolon S.E.,1977-10-24,Yogyakarta,Mass,2013-01-19
4028,Ir. Rachel Mangunsong Hariyah M.TI.,1969-10-05,Bandung,Priority,2012-12-14
4029,drg. Irfan Rahmawati Suwarno S.Farm,1982-10-23,Bandung,Priority,2021-11-30
4030,R.M. Endah Haryanto Prasasta S.E.I,1979-03-04,Yogyakarta,Mass,2012-01-14
4031,R.A. Dodo Nasyiah Widiastuti M.Ak,1987-02-12,Yogyakarta,Mass,2025-09-02
4032,R.A. Gabriella Mayasari Firmansyah M.TI.,1967-10-10,Yogyakarta,Priority,2020-01-24
4033,Hj. Julia Maya Hutagalung Purnawati M.Kom.,1995-12-06,Jakarta,Mass,2017-02-20
4034,H. Indah Paiman Sinaga Wibowo M.Kom.,2003-04-15,Yogyakarta,Mass,2022-06-11
4035,drg. Taufan Palastri Kuswoyo,1972-05-31,Bandung,Mass,2010-11-28
4036,Salsabila Mandala Wijayanti S.H.,1982-08-21,Medan,Priority,2011-10-13
4037,R.M. Bagus Sirait Narpati S.Farm,1961-09-12,Bandung,Priority,2020-09-11
4038,Restu Gunawan Prasasta S.Gz,2003-11-03,Semarang,Priority,2025-11-07
4039,dr. Lukman Nasyiah Gunarto S.Psi,1969-04-02,Yogyakarta,SME,2024-01-07
4040,R.A. Restu Hutagalung Siregar S.T.,1968-09-05,Jakarta,SME,2012-12-27
4041,Indah Kurniawan Wijayanti S.T.,1965-05-15,Jakarta,Mass,2010-12-03
4042,R.A. Hesti Kurniawan Uyainah S.Pd,1988-02-09,Surabaya,Mass,2015-08-22
4043,Ir. Yessi Wacana Firmansyah S.Farm,1963-01-23,Bandung,Mass,2018-02-06
4044,Cindy Michelle Sihombing Purnawati S.Farm,1985-02-03,Jakarta,Mass,2014-05-13
4045,Hj. Restu Nababan Hariyah S.E.,1997-09-26,Bandung,Mass,2018-05-03
4046,Mahfud Putri Hutagalung Maheswara M.Ak,1999-11-18,Yogyakarta,SME,2020-12-14
4047,Drs. Salsabila Hutagalung Haryanti,1987-03-17,Jakarta,Mass,2024-04-30
4048,Cindy Mangunsong Narpati S.T.,1966-10-05,Jakarta,Mass,2013-11-16
4049,dr. Vera Mangunsong Pranowo S.E.I,1975-07-29,Jakarta,Mass,2014-01-14
4050,R.M. Ifa Hasanah Melani S.Pt,1963-05-20,Yogyakarta,Mass,2017-05-09
4051,Ir. Restu Putri Prakasa Widiastuti S.Kom,1965-02-26,Jakarta,Priority,2020-04-28
4052,Dian Nababan Wijayanti M.TI.,1983-08-02,Jakarta,Mass,2022-01-28
4053,Zahra Anita Hasanah Wijayanti M.Farm,1967-08-05,Semarang,Mass,2016-04-10
4054,R.M. Endah Palastri Maheswara M.M.,1983-02-17,Jakarta,Mass,2025-09-18
4055,drg. Hasan Laksita Kusuma M.Ak,1993-10-12,Bandung,SME,2013-12-10
4056,drg. Satya Dian Rahmawati Suwarno M.M.,1978-06-30,Jakarta,Mass,2023-12-14
4057,Intan Hidayat Anggraini S.Psi,1972-12-02,Yogyakarta,Mass,2025-06-21
4058,Dt. Rafi Endah Hasanah Wibowo S.Pd,1974-07-13,Surabaya,Priority,2011-01-12
4059,Drs. Michelle Taufan Thamrin Kusuma M.Ak,1987-02-16,Surabaya,SME,2014-07-07
4060,KH. Paiman Haryanto Latupono S.Farm,1984-12-08,Medan,Mass,2025-03-23
4061,R.M. Olivia Laksita Wibowo S.E.I,1987-11-02,Semarang,Priority,2011-09-10
4062,KH. Restu Sitorus Purnawati M.Ak,1972-12-29,Medan,Mass,2012-01-21
4063,Hj. Rachel Prasetya Nuraini S.Kom,1969-09-19,Jakarta,Mass,2020-03-12
4064,Dt. Vera Hutagalung Haryanti M.Kom.,1975-12-26,Bandung,SME,2025-02-27
4065,drg. Restu Kamila Utami Kusuma S.Kom,1984-07-08,Semarang,Mass,2010-04-30
4066,Ir. Satya Dian Prakasa Adriansyah S.H.,1997-08-03,Jakarta,SME,2020-08-03
4067,Hj. Lalita Palastri Melani S.H.,1989-12-22,Surabaya,Mass,2013-07-26
4068,Talia Utami Wijayanti M.M.,1968-04-12,Semarang,Priority,2011-08-16
4069,Catur Wacana Haryanti S.T.,1975-08-26,Surabaya,Priority,2023-03-02
4070,Tgk. Shania Prakasa Hastuti M.M.,1960-11-19,Semarang,Priority,2010-02-26
4071,Tgk. Intan Irfan Nasyiah Siregar,1978-04-08,Bandung,SME,2024-08-27
4072,dr. Indah Haryanto Latupono M.Farm,1975-03-06,Surabaya,Mass,2024-09-03
4073,Drs. Restu Halim Wijayanti,1987-01-03,Semarang,Mass,2019-12-15
4074,Irfan Prakasa Purnawati M.Ak,1972-03-20,Jakarta,SME,2018-06-19
4075,Endah Hidayat Uyainah S.Kom,1992-11-21,Semarang,Mass,2024-02-20
4076,Drs. Taufan Wacana Latupono M.Ak,1989-08-14,Semarang,Mass,2024-04-14
4077,Hj. Endah Prakasa Kusuma M.M.,2000-08-30,Surabaya,SME,2022-08-30
4078,Hesti Rahmawati Kusuma S.Gz,1979-08-10,Surabaya,Mass,2019-08-17
4079,Ir. Zahra Mangunsong Halimah S.Pt,1981-12-08,Medan,Mass,2021-05-07
4080,drg. Michelle Puspasari Halimah S.H.,1969-04-18,Bandung,Priority,2025-11-24
4081,Drs. Hesti Thamrin Hariyah S.T.,1999-01-02,Jakarta,Mass,2023-07-22
4082,R.A. Ani Pradipta Maryati,1960-08-22,Surabaya,Priority,2020-05-04
4083,H. Lanjar Hasanah Anggraini S.Farm,1971-08-07,Yogyakarta,Mass,2017-11-16
4084,H. Taufan Utami Kusuma M.Farm,1989-02-25,Medan,SME,2025-08-09
4085,H. Mahfud Mandala Suwarno S.Gz,1963-10-16,Yogyakarta,SME,2012-03-19
4086,Drs. Yessi Mayasari Suryatmi M.Kom.,2001-10-25,Semarang,SME,2023-12-24
4087,Ayu Hutagalung Kuswoyo M.M.,1985-03-20,Yogyakarta,Mass,2017-11-30
4088,Ir. Kezia Prasetya Simbolon M.TI.,1973-12-10,Medan,Priority,2017-05-23
4089,Kamila Prabowo Latupono S.H.,1982-03-17,Semarang,Mass,2021-11-14
4090,Dian Prasetya Kuswoyo S.Farm,1966-05-11,Yogyakarta,Mass,2013-09-26
4091,Drs. Shania Sihombing Anggraini S.Pt,1967-08-20,Semarang,Priority,2023-05-06
4092,H. Yessi Rahmawati Kusuma S.E.I,1961-07-22,Bandung,Mass,2011-05-21
4093,drg. Talia Gabriella Laksita Siregar S.Psi,1967-04-11,Bandung,SME,2011-12-20
4094,R.M. Anita Dodo Permata Kuswoyo M.Kom.,1964-11-12,Medan,Mass,2012-07-06
4095,Ir. Catur Rahmawati Pranowo S.H.,1983-06-18,Medan,Mass,2021-03-04
4096,dr. Paiman Sitorus Suwarno S.Farm,1963-05-10,Semarang,Priority,2016-03-14
4097,Restu Haryanto Uyainah S.Pt,1969-06-21,Semarang,Priority,2017-02-12
4098,Ir. Dodo Kurniawan Suryatmi S.E.I,1989-06-16,Bandung,Priority,2015-06-02
4099,R.A. Michelle Mandala Pranowo M.Farm,1997-09-21,Semarang,Priority,2021-10-17
4100,KH. Maya Palastri Kuswoyo,1980-10-23,Yogyakarta,Mass,2024-08-27
4101,Dian Rahmawati Gunarto M.TI.,1993-08-22,Yogyakarta,Mass,2024-09-15
4102,H. Shania Hidayat Haryanti S.Farm,1986-07-20,Jakarta,Mass,2014-05-25
4103,H. Yessi Haryanto Hastuti,1980-07-10,Jakarta,Priority,2014-04-16
4104,Drs. Endah Halim Halimah,1965-11-18,Yogyakarta,Priority,2024-09-09
4105,R.A. Indah Halim Wijayanti M.Ak,1974-01-12,Bandung,Mass,2026-02-26
4106,Dt. Nadia Haryanto Pratama S.Farm,1965-07-27,Yogyakarta,Priority,2018-03-12
4107,Drs. Irfan Saptono Pranowo,1997-01-23,Jakarta,Mass,2018-06-20
4108,Dt. Talia Sitorus Siregar S.Farm,1978-04-21,Jakarta,Mass,2014-11-14
4109,H. Indah Palastri Purnawati,1968-06-17,Surabaya,Mass,2012-12-13
4110,Ir. Lukman Nababan Widiastuti M.TI.,1988-11-07,Jakarta,Priority,2021-02-03
4111,drg. Hesti Hidayat Siregar S.Farm,1962-10-01,Jakarta,Mass,2013-03-02
4112,dr. Talia Kamila Puspasari Latupono M.Ak,1960-08-25,Jakarta,Mass,2023-06-19
4113,R.M. Gabriella Prasetya Wijayanti,1960-03-05,Semarang,Mass,2016-10-12
4114,dr. Hasan Nasyiah Pranowo S.H.,1984-12-30,Semarang,Mass,2013-11-25
4115,H. Dodo Palastri Gunarto,1969-11-23,Semarang,Mass,2020-12-24
4116,Ir. Lukman Hidayat Sitompul M.TI.,1981-05-05,Semarang,SME,2015-01-20
4117,H. Dian Padmasari Maheswara S.Psi,2000-10-12,Medan,Mass,2023-02-19
4118,Tgk. Irfan Puspasari Suwarno S.H.,1993-06-01,Jakarta,Mass,2014-04-06
4119,drg. Zahra Mangunsong Purnawati S.E.I,1964-05-28,Bandung,Mass,2014-08-29
4120,Dt. Hasan Hutagalung Nuraini M.Ak,2003-08-15,Semarang,Mass,2025-01-16
4121,Tgk. Vera Nababan Pratama S.E.,1963-02-18,Yogyakarta,Mass,2012-12-14
4122,Tgk. Talia Haryanto Pranowo M.M.,1979-10-23,Semarang,Priority,2017-10-10
4123,R.M. Kezia Prasetya Anggraini S.E.I,2002-07-26,Yogyakarta,Mass,2023-10-12
4124,H. Lukman Irfan Sitorus Halimah M.Kom.,1961-07-04,Bandung,Mass,2025-11-03
4125,drg. Rafi Michelle Pradipta Hariyah S.E.I,1977-08-06,Medan,Mass,2015-12-28
